UserID,Product,Quantity,Date,Category,Price,Palabra_Clave,Supermercado,ProductID,ClaveID
1841,Queso Danbo Feteado P.Cheese / La X 200 G.,1,2023-12-05,Frescos,$2550,Queso,Jumbo,211,58
1270,Crema Corporal Piel Renovada St Ives X 350 Cc.,3,2023-07-17,Perfumeria,$4650,Crema,La Anónima,212,11
1777,Coloración Rubio Extra Claro Dorado Ultra Brillo Extremo T 9.3 Issue X 1 Un.,3,2023-03-14,Perfumeria,$3900,Coloración,Jumbo,213,6
1990,Shampoo Jengibre Y Ricino Sedal X 650 Cc.,3,2023-11-06,Perfumeria,$4319,Shampoo,Jumbo,214,43
1732,Flecha Aromatizante Auto Vainilla Cb X 7 G.,2,2023-06-21,Hogar,$5500,Flecha,La Anónima,215,129
1587,Vino Tinto Chacabuco Malbec X 750 Cc.,1,2023-07-17,Bebidas,$3950,Vino,La Anónima,216,16
1152,Toalla Higiénica Ultra Fina Con Alas Comfort Suave Always X 16 Un.,1,2023-11-12,Perfumeria,$2350,Toalla,La Anónima,217,126
1321,Antitranspirante Aerosol Futbol Fanatics Rexona X 150 Cc.,1,2023-09-18,Perfumeria,$1400,Antitranspirante,Jumbo,218,57
1605,Caramelos Masticables Fruta Arcor X 800 G.,3,2023-08-24,Almacen,$820,Caramelos,Jumbo,219,96
1036,Fuente Vidrio Ovalada Con Asas Pyr O Rey X 1 Un.,2,2023-07-19,Hogar,$19699,Fuente,La Anónima,220,130
1805,Capelettinis Carne Giacomo X 250 G.,2,2023-05-28,Almacen,$1950,Capelettinis,Jumbo,221,131
1103,Aceites Naturales Repuesto Lavanda Glade X 21 Cc.,1,2023-08-27,Limpieza,$1500,Aceites,La Anónima,222,132
1567,Whisky J & B X 750 Cc.,1,2023-04-12,Bebidas,$2512,Whisky,La Anónima,223,133
1005,Aromatizante Ambiente Aerosol Bambú Aromass Air X 185 Cc.,3,2023-11-11,Limpieza,$10655,Aromatizante,La Anónima,224,78
1655,Cepillo Palillo Interdental Soft-P. Gum X 12 Un.,2,2023-08-24,Perfumeria,$5212,Cepillo,La Anónima,225,23
1091,Merengue Color El Rey Del Merengue X 100 G.,3,2023-01-21,Almacen,$2016,Merengue,Carrefour,226,134
1288,Queso Untable Balance Finlandia X 290G.,3,2023-12-16,Frescos,$616,Queso,Carrefour,227,58
1727,Chupetín Evolution Fest Mr. Pops X 24 Un.,1,2023-04-04,Almacen,$3200,Chupetín,Jumbo,228,135
1215,Vino Tinto Malbec Boca Bianchi X 750 Cc.,3,2023-03-26,Bebidas,$6650,Vino,Jumbo,229,16
1479,Crema Corporal Rosa Plus Hinds X 350 Cc.,3,2023-12-21,Perfumeria,$3900,Crema,La Anónima,230,11
1084,Jabón Líquido Antibacterial Protex Pro Hidratación X 230 Cc,3,2023-12-09,Perfumeria,$8169,Jabón,Carrefour,231,1
1739,Café En Saquitos La Virginia X 20 Un.,3,2023-05-08,Almacen,$3200,Café,Carrefour,232,40
1874,Esponja Desmaquillante Facial Calypso X 2 Un.,3,2023-09-09,Perfumeria,$9050,Esponja,Jumbo,233,87
1453,Sémola De Trigo Elio X 400 G.,1,2023-08-16,Almacen,$1679,Sémola,Carrefour,12,12
1089,Mopa De Algodón Blanca Medía Naranja X 1 Un.,2,2023-02-01,Limpieza,$3750,Mopa,Carrefour,234,75
1377,Pan De Mesa Veneziana Blanco 600 G.,2,2023-03-20,Panaderia,$3840,Pan,Carrefour,235,73
1315,Lijadora De Banda 900W Con Bolsa Reco Stanley X 1 Un.,3,2023-08-10,Hogar,$130,Lijadora,La Anónima,236,136
1151,Crema Dental Total 12 Control Sarro Colgate X 140 G.,2,2023-01-19,Perfumeria,$4250,Crema,La Anónima,237,11
1557,Carpeta Kit Star Inkdrop,1,2023-06-19,Hogar,$20099,Carpeta,La Anónima,238,24
1366,Budín De Vainilla Relleno Dulce De Leche 100 Ducados X 300 G.,1,2023-11-26,Almacen,$4950,Budín,Jumbo,239,137
1659,Tostadas Light La Anónima X 140 G.,1,2023-02-09,Almacen,$640,Tostadas,Carrefour,240,138
1223,Crema Corporal Q10 Plus Colageno Nivea X 125 Cc.,1,2023-03-09,Perfumeria,$4600,Crema,Carrefour,241,11
1713,Fideos Spaghetti Con Espinaca Matarazzo X 500 G.,3,2023-04-27,Almacen,$412,Fideos,La Anónima,242,53
1876,Vino Blanco Chardonnay Viognier Partridge X 750 Cc.,1,2023-02-01,Bebidas,$9350,Vino,Carrefour,243,16
1901,Vino Tinto Esmeralda Malbec X 750 Cc.,2,2023-01-15,Bebidas,$1450,Vino,Carrefour,244,16
1424,Agua Nestlé Pureza Vital Sin Gas Botella 500Cc X1,3,2023-09-20,Bebidas,$3100,Agua,Jumbo,245,18
1704,Vino Tinto Elementos Malbec X 750 Cc.,3,2023-12-12,Vinos-Finos,$4400,Vino,Jumbo,246,16
1594,Abrochadora Metal 24/6-26/6 Maped X 1 Un.,1,2023-09-13,Hogar,$5755,Abrochadora,Carrefour,247,139
1305,Pastillas De Goma Frutillas Acidas Mogul X 500 G.,3,2023-02-23,Almacen,$6765,Pastillas,La Anónima,248,80
1969,Gel De Limpieza Facial Deep Clean Intensive Neutrogena X 150 G.,3,2023-04-15,Perfumeria,$9600,Gel,Carrefour,249,41
1964,Fideos Multicereal C/Chía Fusilli Wakas X 250 G.,1,2023-10-10,Almacen,$1375,Fideos,La Anónima,209,53
1711,Desodorante De Ambiente Aerosol Alegra Tu Día Poett X 360 Cc.,1,2023-05-02,Limpieza,$2900,Desodorante,La Anónima,250,82
1191,Repuesto Cuadriculado Gloria X 400 Un.,2,2023-03-18,Hogar,$18150,Repuesto,La Anónima,251,140
1577,Cinta Aisladora Pvc 19Mm Rapifix 10 Mts. X 1 Un.,1,2023-08-09,Hogar,$2899,Cinta,La Anónima,252,141
1582,Sopapa Goma Negra Haragán X 1 Un.,3,2023-01-01,Limpieza,$5750,Sopapa,La Anónima,253,142
1540,Jabón Liquido Hidrata Y Purifica Jengibre Villeneuve X 240 Cc.,2,2023-08-28,Perfumeria,$5750,Jabón,La Anónima,254,1
1142,Yerba Mate En Saquitos Litoral X 25 Un.,1,2023-04-09,Almacen,$6360,Yerba,Jumbo,255,118
1942,Polvo Para Preparar Bizcochuelo Vainilla Sin Tacc Exquisita X 450 G.,2,2023-06-12,Almacen,$1912,Polvo,La Anónima,256,51
1991,Coloración Koleston Negro Azulado T.28 X 1 Un.,1,2023-06-18,Perfumeria,$6100,Coloración,Jumbo,257,6
1293,Almendras Peladas El Peoncito X 100 G.,2,2023-12-28,Frutas-Y-Verduras,$1490,Almendras,La Anónima,258,110
1873,Lechuga Francesa Envasada X 250 Gr,1,2023-09-23,Frutas-Y-Verduras,$1700,Lechuga,La Anónima,259,105
1463,Fideos Spaghetti Con Espinaca Matarazzo X 500 G.,2,2023-12-19,Almacen,$412,Fideos,Jumbo,242,53
1770,Salchichas Viena Tipo Alemana Patyviena X 4 Un. 250 G.,2,2023-09-11,Frescos,$1100,Salchichas,Carrefour,260,67
1447,Ravioles De Jamon Y Mozzarella La Salteña X 450 G.,3,2023-07-15,Frescos,$2422,Ravioles,Jumbo,261,143
1016,Polvo Para Preparar Bizcochuelo Fortificado Chocolate Favorita X 450 G.,1,2023-10-16,Almacen,$1870,Polvo,Jumbo,262,51
1107,Aromatizante Para Auto Car Prem. Ocean Urban Fresh X 1 Un.,2,2023-03-17,Hogar,$3345,Aromatizante,La Anónima,263,78
1915,Vino Tinto Blend Iii Canciller X 750 Cc.,2,2023-01-08,Bebidas,$2645,Vino,La Anónima,264,16
1631,Antitranspirante Barra Gillette Cool Wave X 82 G.,1,2023-11-15,Perfumeria,$9100,Antitranspirante,Carrefour,265,57
1684,Antitranspirante Roll On Clásico Etiquet X 60 G.,3,2023-07-07,Perfumeria,$4289,Antitranspirante,Jumbo,266,57
1372,Jugo En Polvo Manzana Tang X 15 G.,1,2023-08-25,Bebidas,$7979,Jugo,La Anónima,267,106
1913,Antitranspirante Roll On Hinds Intrahidratante Soft X 60 G.,3,2023-11-03,Perfumeria,$3120,Antitranspirante,Jumbo,268,57
1011,Coloración Negro Ultra Brillo Extremo T 1 Issue X 1 Un.,1,2023-09-26,Perfumeria,$16650,Coloración,Carrefour,6,6
1086,Sorrentinos Jamón Y Muzzarella Artesanal La Anónima X 550 G.,1,2023-06-24,Frescos,$1855,Sorrentinos,Jumbo,269,144
1977,Tabla Plástica P/ Pizza 35 Cm. Yesi X 1 Un.,1,2023-11-11,Hogar,$1185,Tabla,Jumbo,270,145
1602,"Gaseosa Naranja Crush Pet X 2,25 Lt.",1,2023-04-16,Bebidas,$900,Gaseosa,La Anónima,271,146
1301,"Agua Sin Gas Aquarius Pera X 1,5 Lt.",1,2023-02-24,Bebidas,$2100,Agua,Carrefour,272,18
1766,Té Hierbas Silvestres Ensueños Taragui X 25 Un.,1,2023-09-09,Almacen,$1650,Té,La Anónima,273,68
1340,Pasta Dental Colgate Luminous Charcoal X 90 G,3,2023-03-16,Perfumeria,$5750,Pasta,La Anónima,274,147
1002,Autobrillo P/ Pisos Rojo Ceramicol X 800 Cc.,2,2023-02-10,Limpieza,$4250,Autobrillo,La Anónima,275,148
1084,Budín Limón De Semillas De Amapola 100 Ducados X 300 G.,2,2023-08-28,Almacen,$1800,Budín,Jumbo,276,137
1615,Hamburguesa De Carne Vacuna Tipo Casera Swift X 2 Un. 240 Gr.,3,2023-03-16,Congelados,$6185,Hamburguesa,La Anónima,277,149
1657,Jabón En Pan Coco Ecolavado Ala X 200 G.,3,2023-02-18,Limpieza,$2100,Jabón,Jumbo,278,1
1686,Alimento En Polvo A Base De Cacao Nescao X 150 G.,2,2023-05-10,Almacen,$962,Alimento,Carrefour,279,122
1222,Jugo De Multifruta Arcor X 1 Lt.,2,2023-05-04,Bebidas,$1329,Jugo,Carrefour,280,106
1452,Chocolate Tres Sueños Cadbury X 82 G.,1,2023-08-14,Almacen,$1000,Chocolate,La Anónima,281,44
1690,Baño De Repostería Con Leche Georgalos X 150 G.,2,2023-03-17,Almacen,$1360,Baño,Jumbo,282,109
1639,Queso Cheddar Hebras Finlandia Cheff X 130 G.,3,2023-05-07,Frescos,$30,Queso,Carrefour,283,58
1385,"Agua Sin Gas Pomelo Blanco Sierra De Los Padres X 1,5 Lt.",3,2023-04-10,Bebidas,$2662,Agua,Jumbo,284,18
1004,Vino Blanco Blend V Canciller X 750 Cc.,3,2023-09-02,Bebidas,$4500,Vino,La Anónima,285,16
1267,Aromatizante De Ambiente Repuesto Automático Flores Blancas Aromass X 185 G.,1,2023-03-26,Limpieza,$3795,Aromatizante,La Anónima,286,78
1439,Autobrillo P/ Pisos Negro Ceramicol X 800 Cc.,3,2023-08-17,Limpieza,$2129,Autobrillo,La Anónima,287,148
1991,Galletitas Mini Crackers 5 Semillas Bolsa La Anónima X 300 G.,1,2023-09-07,Almacen,$1450,Galletitas,La Anónima,288,21
1853,Caramelos Masticables Palitos Selva X 150 G.,1,2023-12-21,Almacen,$690,Caramelos,La Anónima,289,96
1188,Tapas Para Pascualina X 2 Un. Villa Dagri X 400 G.,3,2023-12-15,Frescos,$5300,Tapas,Jumbo,290,150
1997,Endulzante Liquido Sacralosa Ledesma X 200 Cc.,2,2023-02-22,Almacen,$680,Endulzante,Jumbo,291,91
1681,Chocolate Con Leche Y Maní Vizzio X 35 G.,3,2023-07-14,Almacen,$3500,Chocolate,Jumbo,292,44
1008,Mermelada De Ciruela Dulcor X 454 G.,3,2023-03-14,Almacen,$2269,Mermelada,Carrefour,293,50
1281,"Alicate Universal 7"" Black+Decker X 1 Un.",2,2023-12-15,Hogar,$10429,Alicate,La Anónima,294,151
1452,Galletas Anillos Sabor Coco Tía Maruca Sabor Coco X 250 G.,2,2023-06-04,Almacen,$1200,Galletas,Carrefour,295,108
1362,Detergente Líquido Ropa Fina Bebe Dp Woolite X 450 Cc.,1,2023-05-12,Limpieza,$4050,Detergente,Carrefour,296,35
1461,Desodorante Aerosol Spirit Kevin X 250 Cc.,2,2023-10-25,Perfumeria,$890,Desodorante,Carrefour,297,82
1173,Detergente Líquido Ultra Marina Magistral X 500 Cc.,1,2023-09-17,Limpieza,$1650,Detergente,Carrefour,298,35
1920,Caramelo Menta-Lyptus Halls X 28 G.,3,2023-01-06,Almacen,$5935,Caramelo,Jumbo,299,152
1825,Dispensador De Detergente Cuad Beige Buply X 1 Un.,1,2023-08-20,Limpieza,$2760,Dispensador,La Anónima,300,153
1256,Mascarilla Reparación Total Extreme Elvive X 300 Cc.,2,2023-11-12,Perfumeria,$2320,Mascarilla,La Anónima,184,119
1819,Alimento A Base De Azúcar Y Cacao Arcoa X 360 G.,1,2023-11-28,Almacen,$1975,Alimento,Carrefour,301,122
1723,Vaso Plástico Con Medidas 900 Cc. Yesi X 1 Un.,3,2023-10-16,Hogar,$725,Vaso,Carrefour,302,13
1357,Toalla Higiénica Adapt Plus Noche Y Día Con Alas Siempre Libre X 8 Un.,1,2023-05-14,Perfumeria,$1950,Toalla,Carrefour,303,126
1206,Papel Higiénico Doble Hoja Elegante 30 M X 4 Un.,2,2023-07-06,Limpieza,$2900,Papel,Jumbo,304,154
1630,Lustramuebles Aerosol Citrus Blem X 360 Cc.,2,2023-05-07,Limpieza,$3600,Lustramuebles,Carrefour,305,155
1578,Crema Peinar Restauración Pantene X 300 Cc.,3,2023-06-22,Perfumeria,$4350,Crema,La Anónima,306,11
1929,Coloración Miel De Néctar T 83 Nutrisse X 1 Un.,3,2023-12-16,Perfumeria,$3152,Coloración,La Anónima,31,6
1774,Cutter Start 18Mm Maped X 1 Un.,1,2023-01-05,Hogar,$2015,Cutter,Carrefour,307,156
1729,Tubos De Maíz Sabor Queso 3D X 143 G.,2,2023-03-02,Almacen,$2100,Tubos,Carrefour,308,157
1148,Vinto Tinto Cabernet Sauvignon San Huberto X 750 Cc.,1,2023-12-07,Bebidas,$12105,Vinto,Jumbo,309,158
1942,Vaso Trago Largo Descartable La Anónima X 6 Un.,3,2023-03-23,Hogar,$1351,Vaso,Carrefour,310,13
1450,Huevo Con Sorpresa Rosa Kinder Joy X 40 G.,2,2023-05-16,Almacen,$145,Huevo,Jumbo,311,159
2000,Alfajor De Arroz Dulce De Leche Chocoarroz X 22 G.,3,2023-06-10,Almacen,$2250,Alfajor,Carrefour,312,42
1057,Porotos Secos Negros Egran X 500 G.,2,2023-12-26,Almacen,$1965,Porotos,Carrefour,313,160
1721,Crema Dental Triple Acción Xtra Blanco. Colgate X 70 G.,2,2023-08-04,Perfumeria,$2665,Crema,La Anónima,314,11
1493,Salsa Agridulce Buffalo X 245 Cc.,2,2023-04-16,Almacen,$979,Salsa,Carrefour,315,30
1625,Aceitunas Verdes Doy Pack Castell X 180 G.,3,2023-06-10,Almacen,$4550,Aceitunas,La Anónima,316,161
1540,Agua Desmineralizada Merlín X 5 Lt.,2,2023-03-09,Hogar,$919,Agua,Jumbo,317,18
1383,Vino Tinto Cabernet-Malbec Roble Postales X 750 Cc.,2,2023-06-23,Bebidas,$4350,Vino,Jumbo,318,16
1646,Suprema Congelada X Kg.,1,2023-06-28,Carnes-Y-Pescados,$5300,Suprema,La Anónima,319,162
1816,Pan Para Hamburguesas Brioche Artesano X 4 Un. Bimbo X 240 G.,1,2023-05-17,Frescos,$20,Pan,La Anónima,320,73
1463,Pan Artesanal Con Semillas Mimago X 590 G.,1,2023-05-16,Frescos,$3800,Pan,Carrefour,321,73
1370,Shampoo Reparación Total 5 Keratin 2 En 1 Elvive X 400 Cc.,2,2023-08-19,Perfumeria,$2925,Shampoo,Jumbo,322,43
1878,Mermelada De Durazno El Brocal X 420 G.,2,2023-12-16,Almacen,$3500,Mermelada,La Anónima,323,50
2000,Paño Multiuso Microfibra Suave Vileda X 1 Un.,2,2023-09-24,Limpieza,$1900,Paño,La Anónima,324,163
1680,Pastilla De Goma Tutti Frutti Mogul X 50 G.,1,2023-05-16,Almacen,$869,Pastilla,La Anónima,325,164
1510,Té En Saquitos Green Hills Ensobrados X 25 Un.,1,2023-05-12,Almacen,$1669,Té,Carrefour,326,68
1118,Esponja Cuadriculada Mortimer Antibacterial X 1 Un.,2,2023-10-03,Limpieza,$1017,Esponja,Carrefour,327,87
1072,Mecha 6 Mm. Concreto Pro Black & Decker X 1 Un.,3,2023-06-12,Hogar,$6800,Mecha,Carrefour,328,165
1369,Ravioles Villa Dagri 4 Quesos X 500 G.,1,2023-02-01,Frescos,$1297,Ravioles,La Anónima,329,143
1901,Caramelos Masticables Flynn Paff Uva X 128 G.,2,2023-03-03,Almacen,$5150,Caramelos,Jumbo,330,96
1223,Aceite De Oliva Extra Virgen Vidrio Nucete X 500 Cc.,2,2023-01-12,Almacen,$1350,Aceite,La Anónima,331,26
1036,"Café Instántaneo Capuccino Nescafé Dolca X 12,5 G.",3,2023-10-07,Almacen,$320,Café,La Anónima,332,40
1190,Guantes De Látex Classic Go La Gauchita Grande X 1 Un.,1,2023-09-22,Limpieza,$4700,Guantes,Carrefour,333,166
1954,Salsa De Soja La Parmesana X 300 Cc.,2,2023-03-21,Almacen,$20,Salsa,Jumbo,334,30
1752,Acondicionador Para Pisos Echo Clásico X 2 Lt.,2,2023-06-20,Limpieza,$6150,Acondicionador,Jumbo,335,10
1971,Aderezo Tipo Oriental Alicante X 50 G.,1,2023-01-13,Almacen,$3359,Aderezo,Carrefour,336,76
1867,Salame Tipo Fuet Tradicional Cagnoli X 150 G.,1,2023-04-12,Frescos,$1020,Salame,Jumbo,337,167
1115,Bloque Para Mochila Lysoform X 80 G.,1,2023-05-07,Limpieza,$2300,Bloque,Carrefour,338,168
1728,Jugo Multifruta Del Valle X 200 Cc.,1,2023-04-21,Bebidas,$6435,Jugo,Jumbo,339,106
1201,Obleas Dulces Zupay Frutilla X 100 G.,2,2023-05-17,Almacen,$880,Obleas,La Anónima,340,169
1542,Galletitas Frambuesa Sonrisas X 108 G.,1,2023-03-16,Almacen,$2179,Galletitas,Jumbo,341,21
1958,Beldent Sandia Beldent X 10 G.,1,2023-01-27,Almacen,$3999,Beldent,Carrefour,342,170
1237,Polvo Para Preparar Bizcochuelo Fortificado Chocolate Favorita X 450 G.,3,2023-01-19,Almacen,$1870,Polvo,Carrefour,262,51
1595,Acondicionador Ritual De Crecimiento Dove X 400 Cc.,3,2023-09-24,Perfumeria,$1500,Acondicionador,Jumbo,343,10
1795,Caramelo De Gelatina Mundial Tembleke X 48 G.,2,2023-04-03,Almacen,$915,Caramelo,Carrefour,344,152
1257,Suavizante Lilasabor Flores Blancas Doy Pack Ecovita X 3 Lt.,1,2023-11-25,Limpieza,$3650,Suavizante,Carrefour,345,63
1916,Vino Orange Bitter Dada X 750 Cc.,1,2023-05-08,Bebidas,$3850,Vino,Carrefour,346,16
1245,Nivea Cuidado X 100 Cc.,2,2023-02-19,Perfumeria,$2750,Nivea,Carrefour,347,171
1544,Acondicionador Prov-V Miracles Volumen Pantene X 750 Cc.,3,2023-07-18,Perfumeria,$550,Acondicionador,Carrefour,348,10
1643,Jabón De Tocador Antibacterial Original  Rexona. X 3 U. 270 G.,2,2023-01-23,Perfumeria,$2660,Jabón,Carrefour,349,1
1468,Queso Crema Ilolay X 290 G.,1,2023-02-07,Frescos,$2650,Queso,Jumbo,350,58
1928,Vino Tinto Cabernet Sauvignon Leyenda Eugenio Bustos X 750 Cc.,2,2023-10-03,Bebidas,$4700,Vino,Carrefour,351,16
1431,Vino Tinto Malbec Familia Gascón X 750 Cc.,2,2023-11-06,Vinos-Finos,$60,Vino,Jumbo,352,16
1147,Cerveza Lager Con Retorno Edición Afa Schneider X 1 Lt.,1,2023-02-03,Bebidas,$9600,Cerveza,Jumbo,353,4
1281,Yerba Mate Con Palo La Anónima X 500 G.,3,2023-09-15,Almacen,$20,Yerba,Jumbo,354,118
1570,Puré De Papas Receta Completa Knorr X 125 G.,1,2023-02-25,Almacen,$645,Puré,La Anónima,355,48
1219,Polvo Pedico Efficient Original Rexona X 200 G.,3,2023-06-07,Perfumeria,$1735,Polvo,La Anónima,59,51
1500,Desodorante Aerosol Colbert X 250 Cc.,1,2023-01-25,Perfumeria,$3800,Desodorante,Carrefour,356,82
1388,Fideos Rigatti La Morocha X 500 G.,3,2023-06-09,Almacen,$2499,Fideos,La Anónima,357,53
1808,Acondicionador Crema Balance Hidratante Sedal X 650 Cc.,1,2023-03-02,Perfumeria,$2535,Acondicionador,Jumbo,358,10
1959,Crema Dental Sensibilidad Y Encías Sensodyne X 100 G.,2,2023-02-18,Perfumeria,$2925,Crema,Carrefour,359,11
1468,Fideos Listos Con Salsa Queso Menu Box X 64 G.,3,2023-04-13,Almacen,$970,Fideos,Jumbo,360,53
1458,Coloración Sin Amoníaco Nº5 Issue X 1 Un.,3,2023-03-05,Perfumeria,$9200,Coloración,Carrefour,361,6
1031,Agua Sin Gas Levité Naranja X 500 Cc.,3,2023-06-06,Bebidas,$4350,Agua,Jumbo,362,18
1607,Madalenas Rellenas Pozo Con Dulce De Leche X 220 G.,3,2023-09-11,Almacen,$1725,Madalenas,Jumbo,363,172
1142,Galletitas Sandwich 100% Vegetales X 3 Un. Leiva X 330 G.,3,2023-07-11,Almacen,$3750,Galletitas,La Anónima,364,21
1392,Preservativos Tulipán Texturados X 6 Un.,3,2023-07-25,Perfumeria,$4350,Preservativos,Carrefour,365,173
1733,Acondicionador Largo Y Sin Frizz Bagovit Capilar X 350 Cc.,2,2023-11-11,Perfumeria,$5300,Acondicionador,Jumbo,366,10
1158,Crema Dental Sensodyne Original X 90 G.,2,2023-11-27,Perfumeria,$3200,Crema,Jumbo,367,11
1282,Desodorante De Ambiente Aerosol Solo Para Ti Poett X 360 Cc.,1,2023-02-27,Limpieza,$5899,Desodorante,Carrefour,368,82
1353,Medallones De Carne Vacuna C/ Queso Paty X 2 Un. 200 Gr.,1,2023-08-16,Congelados,$12900,Medallones,La Anónima,369,124
1177,Madalena Marmolada La Anónima X 200 G.,1,2023-11-26,Almacen,$30,Madalena,La Anónima,370,174
1291,Cerveza Temple Indie Golden Lata 473Cc X6,1,2023-03-09,Bebidas,$1947,Cerveza,Jumbo,371,4
1491,Caramelos Masticables Sugus Frutales Surtidos X 150 G.,3,2023-10-26,Almacen,$1850,Caramelos,Carrefour,372,96
1139,Tableta Chocolate Blanco Hamlet Cookies X 45 G.,3,2023-03-01,Almacen,$19200,Tableta,Jumbo,373,175
1964,Esmalte Para Uñas Rosa Nude Visiv X 10 G.,3,2023-06-02,Perfumeria,$7750,Esmalte,Jumbo,374,176
1407,Pan Con Cereales Avena Trigo Chía Lino Oroweat X 600 G.,2,2023-09-25,Frescos,$20850,Pan,La Anónima,375,73
1841,Yerba Mate Con Palo Suave Mundial Cachamate X 500 G.,2,2023-05-07,Almacen,$1575,Yerba,La Anónima,376,118
1686,Ajo Granel (Kg),3,2023-08-27,Frutas-Y-Verduras,$850,Ajo,La Anónima,377,177
1442,Trapo De Piso Blanco Media Naranja Reforzado X 1 Un.,1,2023-04-09,Limpieza,$8300,Trapo,Jumbo,378,101
1356,Aceto Balsámico Reducción Casalta X 500 Cc.,2,2023-11-08,Almacen,$7800,Aceto,Jumbo,379,178
1365,Vacío E/V Estancias La (Kg),1,2023-12-23,Carniceria,$7960,Vacío,Jumbo,380,179
1211,Queso Pategrás Trozado La Serenísima X 1 Kg.,3,2023-03-19,Frescos,$13800,Queso,Carrefour,381,58
1340,Cepillo De Dientes Colgate Slim Soft Black X 2 Un.,1,2023-06-26,Perfumeria,$30,Cepillo,Carrefour,24,23
1895,Vino Tinto Malbec Reserva Álamos X 750 Cc.,2,2023-03-19,Bebidas,$3200,Vino,Jumbo,382,16
1049,Yogur Batido Natur Natural Ser X 300 G.,1,2023-10-28,Frescos,$3693,Yogur,Jumbo,383,45
1540,Azúcar Light Hileret X 250 G.,1,2023-02-22,Almacen,$2150,Azúcar,La Anónima,384,89
1782,Desodorante Inodoro Canasta Lavanda Full Glade X 50 Cc.,1,2023-04-17,Limpieza,$5035,Desodorante,Jumbo,385,82
1184,Coloración Rubio Claro Dorado T8.3 Cor Intensa X 1 Un.,2,2023-03-05,Perfumeria,$3950,Coloración,La Anónima,386,6
1526,Pan Felipe (Kg),2,2023-03-28,Frescos,$2550,Pan,Carrefour,387,73
1164,Mix De Frutos Secos Tropical El Peoncito X 100 G.,1,2023-12-03,Frutas-Y-Verduras,$1390,Mix,La Anónima,388,180
1524,Aceitunas Verdes Premium Castell X 190 G.,3,2023-06-14,Almacen,$5200,Aceitunas,La Anónima,389,161
1837,Yogur Entero Firme Vainilla Dahi X 190 G.,3,2023-05-20,Frescos,$1550,Yogur,Jumbo,390,45
1634,Acelga Envasada X 500 Gr,2,2023-10-11,Frutas-Y-Verduras,$2390,Acelga,Jumbo,391,181
1002,Limpiador Líquido Aromatizante Poett Suavidad De Bebé X 4 Lts,1,2023-10-08,Limpieza,$4450,Limpiador,Jumbo,392,27
1935,Boligrafo Roller Borrax Jump + Repuesto Filgo X 2 Un.,1,2023-10-24,Hogar,$7155,Boligrafo,Carrefour,393,182
1093,Toalla Para Incontinencia Leve Plenitud Femme X 16 Un.,3,2023-02-08,Perfumeria,$3550,Toalla,La Anónima,394,126
1881,Antitranspirante Gel Fresh Berry Secret X 73 G.,2,2023-05-06,Perfumeria,$4650,Antitranspirante,La Anónima,395,57
1548,Palitos Salados Pehuamar X 165 G.,1,2023-12-23,Almacen,$5050,Palitos,La Anónima,396,183
1755,Salame Milán Feteado Var.Log.5 Bocatti X 70 G.,1,2023-05-14,Frescos,$1250,Salame,Jumbo,397,167
1154,Jugo Durazno Del Valle X 200 Cc.,1,2023-03-17,Bebidas,$7039,Jugo,Carrefour,398,106
1974,Shampoo Herbolaria Milenaria Tío Nacho X 200 Cc.,2,2023-10-14,Perfumeria,$60,Shampoo,Carrefour,399,43
1080,Panceta Ahumada Feteada 42 X 150 G.,2,2023-01-28,Frescos,$1200,Panceta,Carrefour,400,184
1539,Galletitas Dulces Con Avena Y Pasas Sabores De La Vida X 186 G.,2,2023-04-05,Almacen,$3950,Galletitas,La Anónima,401,21
1631,Vino Tinto Canciller Malbec X 750 Cc.,2,2023-10-03,Vinos-Finos,$3850,Vino,La Anónima,402,16
1183,Medallón Veggies Espinaca Y Pimienta X 2 Un. Green Life X 190 G.,3,2023-03-19,Congelados,$3250,Medallón,Carrefour,403,32
1998,Ají Triturado Alicante X 50 G.,3,2023-06-19,Almacen,$1850,Ají,La Anónima,404,102
1569,"Gaseosa H2Oh Limoneto Botella 2,25Lt. X1",3,2023-03-11,Bebidas,$770,Gaseosa,La Anónima,405,146
1822,Pronto Bitt X 473 Cc.,1,2023-05-10,Bebidas,$1900,Pronto,Jumbo,406,185
1706,Guante Extra Sensación Chico Vileda X 1 Un.,2,2023-08-19,Limpieza,$6300,Guante,Carrefour,407,186
1870,Yerba Mate En Saquitos Taragui X 50 Un.,2,2023-11-19,Almacen,$5350,Yerba,Jumbo,408,118
1120,Medallones De Carne Vacuna Parrillera X 4 Un. Swift X 320 G.,2,2023-04-13,Congelados,$3180,Medallones,La Anónima,409,124
1958,Crema Corporal  Hidratación Profunda Piel Seca Villeneuve X 400 G.,1,2023-09-28,Perfumeria,$4100,Crema,La Anónima,410,11
1772,Pasta Dental Colgate Total 12 Carbón Activado 140 G,3,2023-09-01,Perfumeria,$5750,Pasta,Jumbo,411,147
1062,Repuesto Margen Reforzado Cuadriculado Éxito Nat X 48 Un.,1,2023-10-19,Hogar,$2159,Repuesto,Jumbo,412,140
1166,"Formula Láctea Polvo Profutura Etapa 3 Nutrilón X 1,2 Kg.",1,2023-05-21,Almacen,$2519,Formula,La Anónima,413,187
1476,Helado Granizado Aguila X 250 G.,2,2023-10-02,Congelados,$4245,Helado,La Anónima,414,188
